"data","rt"
2020-08-08,0.938481724474446
2020-08-09,0.951204880445049
2020-08-10,0.951458753436559
2020-08-11,0.957861781827436
2020-08-12,0.942497281295251
2020-08-13,0.947472279234044
2020-08-14,0.967636528346471
2020-08-15,0.995795393887028
2020-08-16,1.03723230820441
2020-08-17,1.1720052390996
2020-08-18,1.31493463156868
2020-08-19,1.3871891970422
2020-08-20,1.41475312553167
2020-08-21,1.44362678903926
2020-08-22,1.42242413091639
2020-08-23,1.40660178828126
2020-08-24,1.33441409313726
2020-08-25,1.24403261337239
2020-08-26,1.18470808552851
2020-08-27,1.1275372160067
2020-08-28,1.07384384840809
2020-08-29,1.0072856971082
2020-08-30,0.936184364395731
2020-08-31,0.8962580668169
2020-09-01,0.916565649508724
2020-09-02,0.918189316871594
2020-09-03,0.925465318227045
2020-09-04,0.943277065625576
2020-09-05,0.9713878916064
2020-09-06,0.992982949737358
2020-09-07,1.05229678722755
2020-09-08,1.02521418053925
2020-09-09,1.0223386815241
2020-09-10,1.04924843940951
2020-09-11,1.03480444333339
2020-09-12,1.0414457594543
2020-09-13,1.0432428572174
2020-09-14,1.04096115184982
2020-09-15,1.07029638942458
2020-09-16,1.08628780498256
2020-09-17,1.08516798272289
2020-09-18,1.10456589934314
2020-09-19,1.12211465739738
2020-09-20,1.14845274890618
2020-09-21,1.13031178217243
2020-09-22,1.11481205889952
2020-09-23,1.09538748113846
2020-09-24,1.07419495121489
2020-09-25,1.07440873997764
2020-09-26,1.06724511370762
2020-09-27,1.06585936391715
2020-09-28,1.11719864814301
2020-09-29,1.14427452391109
2020-09-30,1.24294017585916
2020-10-01,1.41105794898309
2020-10-02,1.51265125816469
2020-10-03,1.61184956971387
2020-10-04,1.66227765477501
2020-10-05,1.74097836677868
2020-10-06,1.77183109333781
2020-10-07,1.77796634312966
2020-10-08,1.7388734192408
2020-10-09,1.72724869565954
2020-10-10,1.73431240668791
2020-10-11,1.68986672540763
2020-10-12,1.70794599874727
2020-10-13,1.70626362170032
2020-10-14,1.69551588081022
2020-10-15,1.6973831252439
2020-10-16,1.70313558465479
2020-10-17,1.67360556200005
2020-10-18,1.66446944461577
2020-10-19,1.66732920430243
2020-10-20,1.69053077673748
2020-10-21,1.66548310961751
2020-10-22,1.61937343793069
2020-10-23,1.58274624899114
2020-10-24,1.53739349880498
2020-10-25,1.50059631546055
2020-10-26,1.47574513451282
2020-10-27,1.41789587147946
2020-10-28,1.39082624617423
2020-10-29,1.34932637324944
2020-10-30,1.309829413866
2020-10-31,1.25573345330862
2020-11-01,1.24262336770799
2020-11-02,1.22299012383739
2020-11-03,1.19303853165066
2020-11-04,1.16574277113846
2020-11-05,1.15136505845635
2020-11-06,1.13877220563151
2020-11-07,1.13343882081024
2020-11-08,1.09051426865954
2020-11-09,1.06444226463491
2020-11-10,1.05980451391705
2020-11-11,1.03242384271561
2020-11-12,1.01054437263118
2020-11-13,0.989099080290769
2020-11-14,0.977299926853604
2020-11-15,0.965750263228128
2020-11-16,0.94505531551336
2020-11-17,0.911871268428575
2020-11-18,0.903176981468166
2020-11-19,0.878191164990717
2020-11-20,0.86748144000559
2020-11-21,0.840729429974469
2020-11-22,0.820596012625244
2020-11-23,0.803965029262438
2020-11-24,0.796550680554773
2020-11-25,0.790924009520155
2020-11-26,0.799850145772966
2020-11-27,0.791829044317856
2020-11-28,0.809609145641349
2020-11-29,0.811034249302296
2020-11-30,0.820798607514121
2020-12-01,0.853844884351915
2020-12-02,0.861043667369166
2020-12-03,0.867626657285321
2020-12-04,0.872372327144634
2020-12-05,0.86611054324856
2020-12-06,0.87371191088351
2020-12-07,0.852078985971747
2020-12-08,0.800535008367595
2020-12-09,0.780054093377257
2020-12-10,0.754118145633743
2020-12-11,0.704005579296747
2020-12-12,0.643925550012812
2020-12-13,0.582211158923128
2020-12-14,0.488819053320118
2020-12-15,0.410125300985568
2020-12-16,0.303793840018194
