"data","rt"
2020-08-08,0.945625368181721
2020-08-09,0.958654682385029
2020-08-10,0.959804349854253
2020-08-11,0.961319576276952
2020-08-12,0.944407061667474
2020-08-13,0.946497733264183
2020-08-14,0.961177325628608
2020-08-15,0.988551808156023
2020-08-16,1.03031151386139
2020-08-17,1.16702880032268
2020-08-18,1.31063311786865
2020-08-19,1.3830029653906
2020-08-20,1.41723412221111
2020-08-21,1.44870923656893
2020-08-22,1.42769590168177
2020-08-23,1.41127019997861
2020-08-24,1.33949527229082
2020-08-25,1.24936793009803
2020-08-26,1.18955831009836
2020-08-27,1.13071886908946
2020-08-28,1.07567815651088
2020-08-29,1.00959844940699
2020-08-30,0.93765337450359
2020-08-31,0.89839483238702
2020-09-01,0.918925302885024
2020-09-02,0.919979459854569
2020-09-03,0.92726272984032
2020-09-04,0.945329239914625
2020-09-05,0.97334765394611
2020-09-06,0.995405164315543
2020-09-07,1.05274750879219
2020-09-08,1.02502154931101
2020-09-09,1.02416264703586
2020-09-10,1.05015174014171
2020-09-11,1.03528874333545
2020-09-12,1.04068799714267
2020-09-13,1.04417881337684
2020-09-14,1.04249228818268
2020-09-15,1.0729043250423
2020-09-16,1.08892467577731
2020-09-17,1.08808911747894
2020-09-18,1.10731870948009
2020-09-19,1.1257850313766
2020-09-20,1.14947955696708
2020-09-21,1.13292036137825
2020-09-22,1.11569052817775
2020-09-23,1.09660873605236
2020-09-24,1.07557600005225
2020-09-25,1.07679541354543
2020-09-26,1.06825037735252
2020-09-27,1.06844053793343
2020-09-28,1.11868235324524
2020-09-29,1.1474895495818
2020-09-30,1.24532323402904
2020-10-01,1.41354913704878
2020-10-02,1.51573811941893
2020-10-03,1.61684808453823
2020-10-04,1.66565077965313
2020-10-05,1.74398762562402
2020-10-06,1.77414456510517
2020-10-07,1.78133653835002
2020-10-08,1.74135495819655
2020-10-09,1.73005980475769
2020-10-10,1.73606249973383
2020-10-11,1.69183838619099
2020-10-12,1.70919809784802
2020-10-13,1.70873444422259
2020-10-14,1.69684644501883
2020-10-15,1.70010465393416
2020-10-16,1.70676767632243
2020-10-17,1.677135177829
2020-10-18,1.66813119367468
2020-10-19,1.67152811202139
2020-10-20,1.69524961443087
2020-10-21,1.67021952535786
2020-10-22,1.6246020306029
2020-10-23,1.58763925415595
2020-10-24,1.54383779350747
2020-10-25,1.50852004248972
2020-10-26,1.48674987577917
2020-10-27,1.42989240196131
2020-10-28,1.40606586583182
2020-10-29,1.36685874335394
2020-10-30,1.32794737141278
2020-10-31,1.27196861539542
2020-11-01,1.25691773435709
2020-11-02,1.23504611620584
2020-11-03,1.20404325775271
2020-11-04,1.17492774868734
2020-11-05,1.15828765665725
2020-11-06,1.14349441722626
2020-11-07,1.13709873689756
2020-11-08,1.09251590814647
2020-11-09,1.06411851944672
2020-11-10,1.05657993307693
2020-11-11,1.02648219758253
2020-11-12,1.0020755680984
2020-11-13,0.978605162429784
2020-11-14,0.965268334303176
2020-11-15,0.953422722126971
2020-11-16,0.930798656330947
2020-11-17,0.896132421795294
2020-11-18,0.886254721755839
2020-11-19,0.861201679667273
2020-11-20,0.849068221795325
2020-11-21,0.821336030067738
2020-11-22,0.799859561383942
2020-11-23,0.780792479417655
2020-11-24,0.772936413767249
2020-11-25,0.764796528045014
2020-11-26,0.770051894629368
2020-11-27,0.762080438452144
2020-11-28,0.779271832760274
2020-11-29,0.784698263750212
2020-11-30,0.800812639088212
2020-12-01,0.841090335289908
2020-12-02,0.857189786415545
2020-12-03,0.87415880092236
2020-12-04,0.890160322556402
2020-12-05,0.898678762023933
2020-12-06,0.914410099277379
2020-12-07,0.911324473140054
2020-12-08,0.878249309839043
2020-12-09,0.881356899370549
2020-12-10,0.898405427756996
2020-12-11,0.896000712743893
2020-12-12,0.909452404915885
2020-12-13,0.925880553213344
2020-12-14,0.947271097099463
2020-12-15,0.974186163716597
2020-12-16,0.982502371228176
2020-12-17,0.976924080649307
2020-12-18,0.993908050728482
2020-12-19,0.994415232935989
2020-12-20,1.01429406791235
2020-12-21,1.00941324166245
2020-12-22,1.01188237150185
2020-12-23,1.01504502851101
2020-12-24,1.0163689297606
2020-12-25,0.981154532120853
2020-12-26,0.981979662218474
2020-12-27,0.970280112543143
2020-12-28,0.956575511647302
2020-12-29,0.925552119380969
2020-12-30,0.869443593728397
2020-12-31,0.796032072128623
2021-01-01,0.727906283194119
2021-01-02,0.634771246267184
2021-01-03,0.536346364447722
2021-01-04,0.408372861533194
2021-01-05,0.292596744366326
