"data","rt"
2020-08-08,0.943783823236009
2020-08-09,0.955707394938101
2020-08-10,0.955159079752894
2020-08-11,0.958119775307873
2020-08-12,0.943471243913061
2020-08-13,0.944871354758788
2020-08-14,0.968109602859004
2020-08-15,1.00098468762482
2020-08-16,1.05378481587399
2020-08-17,1.19226234591654
2020-08-18,1.34070109607438
2020-08-19,1.41010482562832
2020-08-20,1.4441251286965
2020-08-21,1.47109449007643
2020-08-22,1.44252135469817
2020-08-23,1.41786062625816
2020-08-24,1.34381594618361
2020-08-25,1.24974198708126
2020-08-26,1.18893704804499
2020-08-27,1.12834424687018
2020-08-28,1.07047366173348
2020-08-29,1.00298713484183
2020-08-30,0.932596669617776
2020-08-31,0.892159318687231
2020-09-01,0.911937941596647
2020-09-02,0.914577326963092
2020-09-03,0.921626380174629
2020-09-04,0.93896066339655
2020-09-05,0.967949023409895
2020-09-06,0.990002216582632
2020-09-07,1.04994662216442
2020-09-08,1.02454915047081
2020-09-09,1.02249526382869
2020-09-10,1.05079340132017
2020-09-11,1.03828895689129
2020-09-12,1.044565570555
2020-09-13,1.04727025880853
2020-09-14,1.04659550586124
2020-09-15,1.07499038416195
2020-09-16,1.09219347560449
2020-09-17,1.08908114835504
2020-09-18,1.1089337229046
2020-09-19,1.12682628416641
2020-09-20,1.1497986443898
2020-09-21,1.13282955528831
2020-09-22,1.11842966010357
2020-09-23,1.09813745468173
2020-09-24,1.07607641656234
2020-09-25,1.07766079845783
2020-09-26,1.07089164715128
2020-09-27,1.07118025331055
2020-09-28,1.11929742404731
2020-09-29,1.14510185313713
2020-09-30,1.24542211330421
2020-10-01,1.41604435379591
2020-10-02,1.51926623629431
2020-10-03,1.6226191013883
2020-10-04,1.67404474400988
2020-10-05,1.75248292100676
2020-10-06,1.78334724462569
2020-10-07,1.79030031143546
2020-10-08,1.74817315770164
2020-10-09,1.73422586735084
2020-10-10,1.73740534827477
2020-10-11,1.69138766211777
2020-10-12,1.70813710551489
2020-10-13,1.70638454225325
2020-10-14,1.6922985971957
2020-10-15,1.69472922433466
2020-10-16,1.70287462613382
2020-10-17,1.67474425061703
2020-10-18,1.66627037136667
2020-10-19,1.66976331886454
2020-10-20,1.69394151454409
2020-10-21,1.669048921942
2020-10-22,1.62373361895784
2020-10-23,1.58624641541305
2020-10-24,1.5411030833665
2020-10-25,1.50491314119446
2020-10-26,1.48146100435271
2020-10-27,1.42327056086211
2020-10-28,1.39933524037018
2020-10-29,1.36033902608471
2020-10-30,1.32015956025726
2020-10-31,1.26406627834278
2020-11-01,1.24812043032273
2020-11-02,1.22720570906073
2020-11-03,1.19793397000573
2020-11-04,1.16901148816988
2020-11-05,1.15269386315739
2020-11-06,1.13914931009017
2020-11-07,1.13435949759088
2020-11-08,1.09154186983489
2020-11-09,1.06346695821758
2020-11-10,1.05620145781233
2020-11-11,1.02658540644973
2020-11-12,1.00322532296381
2020-11-13,0.98112329491275
2020-11-14,0.968588545150663
2020-11-15,0.958524492127917
2020-11-16,0.936650047039917
2020-11-17,0.901433051060873
2020-11-18,0.8914903241496
2020-11-19,0.865956559481907
2020-11-20,0.853578135739994
2020-11-21,0.825268298808136
2020-11-22,0.802095760438556
2020-11-23,0.783387009185171
2020-11-24,0.776763577250481
2020-11-25,0.769579232194477
2020-11-26,0.775706558226754
2020-11-27,0.767914727510002
2020-11-28,0.785022591645375
2020-11-29,0.791426726370702
2020-11-30,0.807884373141878
2020-12-01,0.848505059753327
2020-12-02,0.865860213247042
2020-12-03,0.882693081606047
2020-12-04,0.898273047213236
2020-12-05,0.906091513667078
2020-12-06,0.919446336649398
2020-12-07,0.914284663376498
2020-12-08,0.880376328208338
2020-12-09,0.881160727796377
2020-12-10,0.894411351890179
2020-12-11,0.888695689548068
2020-12-12,0.899183487481604
2020-12-13,0.914279092242084
2020-12-14,0.930629894463476
2020-12-15,0.951871756901985
2020-12-16,0.95669243657954
2020-12-17,0.951055355872011
2020-12-18,0.967897558276129
2020-12-19,0.972075793496636
2020-12-20,1.00034684502003
2020-12-21,1.00154713332253
2020-12-22,1.01518343945779
2020-12-23,1.03295217748289
2020-12-24,1.05643124702599
2020-12-25,1.04553501041569
2020-12-26,1.06562352802635
2020-12-27,1.07814525602329
2020-12-28,1.11039299463106
2020-12-29,1.11639171311479
2020-12-30,1.10721682754936
2020-12-31,1.08537935551493
2021-01-01,1.07767366758978
2021-01-02,1.04863194080005
2021-01-03,1.00871367688662
2021-01-04,0.965355413788389
2021-01-05,0.926461011037855
2021-01-06,0.86335801930538
2021-01-07,0.810614484651075
2021-01-08,0.747096051107389
2021-01-09,0.670487048128805
2021-01-10,0.585099844787936
2021-01-11,0.465381601064179
2021-01-12,0.354072058017474
2021-01-13,0.27208954768016
